,Unnamed: 0,Fecha,Farmacia,Producto,SKU,Normal,Oferta
8664,693,2022-04-09,Cruz Verde,Estuche Azul Natural Spray 50 mL + Azul Desodorante Spray 150 mL,267122,9.990,9.990
8665,694,2022-04-09,Cruz Verde,"Flamir Adapaleno 0,3% Gel Tópico 30 gr",267132,22.690,22.690
8666,695,2022-04-09,Cruz Verde,Pro Ac Cream Fps30 118 mL,267138,19.990,15.992
8667,696,2022-04-09,Cruz Verde,Rapid Wrinkle Repair Crema 29 mL,267141,19.390,19.390
8668,697,2022-04-09,Cruz Verde,Ausentron Clomipramina 75 mg 30 Comprimidos,267166,37.390,37.390
8669,698,2022-04-09,Cruz Verde,Vesicare Solifenacina Succinato 5 mg 10 Comprimidos,267173,17.390,17.390
8670,699,2022-04-09,Cruz Verde,Squanorm Shampoo Caspa Grasa 200 mL,267183,9.490,7.592
8671,700,2022-04-09,Cruz Verde,Alimento Líquido Complete Vainilla de 237 mL,267186,1.890,1.890
8672,701,2022-04-09,Cruz Verde,Realta Duloxetina 30 mg 30 Cápsulas,267209,15.490,15.490
8673,702,2022-04-09,Cruz Verde,Realta Duloxetina 60 mg 30 Cápsulas,267210,22.090,22.090
8674,703,2022-04-09,Cruz Verde,EuroZina-RE Sulfasalazina 500 mg 50 Comprimidos,267211,34.990,34.990
8675,704,2022-04-09,Cruz Verde,Eurozina-Re Sulfasalazina 500 mg 100 Comprimidos,267212,52.090,52.090
8676,705,2022-04-09,Cruz Verde,Zoltum Pantoprazol 20 mg 28 Comprimidos,267214,17.290,17.290
8677,706,2022-04-09,Cruz Verde,Zoltum Pantoprazol 40 mg 28 Comprimidos Recubierto Enterico,267215,26.070,26.070
8678,707,2022-04-09,Cruz Verde,Máquina de Afeitar Quattro 4 Titanium,267220,3.990,3.990
8679,708,2022-04-09,Cruz Verde,"Azydrop Azitromicina Dihidrato 0,25 gr / Unidosis 6 Unidosis",267221,20.990,20.990
8680,709,2022-04-09,Cruz Verde,Gel de Afeitar Mach3 Complete Defense Suave 198 g,267231,7.190,7.190
8681,710,2022-04-09,Cruz Verde,Fusion Proglide Hidrante Gel De Afeitar 198 g,267232,7.690,7.690
8682,711,2022-04-09,Cruz Verde,Rupafin Rupatadina 10 mg 30 Comprimidos,267241,15.540,15.540
8683,712,2022-04-09,Cruz Verde,Betis Clotiazepam 5 mg 30 Comprimidos Recubierto,267262,8.490,8.490
8684,713,2022-04-09,Cruz Verde,Null,Null,Null,Null
8685,714,2022-04-09,Cruz Verde,Máquinas para afeitar Venus Simply3 4 Unidades,267276,6.890,6.890
8686,715,2022-04-09,Cruz Verde,Venus Oceana Maquina de Afeitar Desechable 3 Hojas con Aloe Mujer X2,267277,4.490,3.990
8687,716,2022-04-09,Cruz Verde,Banda Axilas y Rebaje con Rosa Mosqueta,267280,5.490,5.490
8688,717,2022-04-09,Cruz Verde,Máquinas afeitar Venus Simply3 2 Unidades,267285,4.390,4.390
8689,718,2022-04-09,Cruz Verde,Máquinas para afeitar Venus Sensitive 2 Unidades,267286,5.990,5.990
8690,719,2022-04-09,Cruz Verde,Pure DG Probióticos Prebióticos 60 Cápsulas,267296,14.990,10.493
8691,720,2022-04-09,Cruz Verde,Banda Corporal Depilatoria 12 Unidades,267298,5.490,5.490
8692,721,2022-04-09,Cruz Verde,Cera Depilatoria Piel Sensible de 38 Gr,267300,4.990,4.990
8693,722,2022-04-09,Cruz Verde,"Formoline L112 Polímero B-1,4 D-Glucosamina Y N-Acetil-D-Glucosamina 60 Comprimidos",267305,30.390,30.390
8694,723,2022-04-09,Cruz Verde,Budenofalk Budesonida 2 mg Espuma 14 Dosis,267311,160.490,160.490
8695,724,2022-04-09,Cruz Verde,Deaten Atomoxetina 80 mg 15 Comprimidos,267313,52.490,52.490
8696,725,2022-04-09,Cruz Verde,Desodorante En Barra ADN Original 50 gr,267371,3.390,3.390
8697,726,2022-04-09,Cruz Verde,Crema Exfoliante Damasco 100 Gr,267433,2.490,2.490
8698,727,2022-04-09,Cruz Verde,Eutebrol Memantina 20 mg 30 Comprimidos,267435,31.790,31.790
8699,728,2022-04-09,Cruz Verde,Master Precise All Day 110 Black Delineador De Ojo,267463,4.490,4.490
8700,729,2022-04-09,Cruz Verde,Balsamo Labial Baby Lips Quenched 4 gr,267466,2.990,2.990
8701,730,2022-04-09,Cruz Verde,Baby Lips Cherry Be Balsamo Labial 4 gr,267468,2.990,2.990
8702,731,2022-04-09,Cruz Verde,Balsamo Labial Baby Lips Pink Punch 4 gr,267470,2.990,2.990
8703,732,2022-04-09,Cruz Verde,Estuche Fragancia Femenina Hot Sensation 80 mL + Crema Corporal 75 grs + Cosmetiquero,267474,11.990,11.990
8704,733,2022-04-09,Cruz Verde,Crema de Tratamiento Colorvive 300 Gr,267485,3.590,3.590
8705,734,2022-04-09,Cruz Verde,Mascara Reparación Total 5 300Gr,267486,3.590,3.590
8706,735,2022-04-09,Cruz Verde,Nutritivo Argan Shampoo de 300 mL,267499,5.490,5.490
8707,736,2022-04-09,Cruz Verde,Mascara Capilar Argan Oil Nutritiva 250 mL,267500,6.990,6.990
8708,737,2022-04-09,Cruz Verde,"Privex Ciclopiroxolamina 8% Laca para uñas 3,3 mL",267504,41.160,41.160
8709,738,2022-04-09,Cruz Verde,Nutritivo Argan Acondicionador de 30 mL,267505,5.490,5.490
8710,739,2022-04-09,Cruz Verde,Ciruelax Minitabs Cassia Angustifolia 75 mg 20 Comprimidos,267510,3.690,3.690
8711,740,2022-04-09,Cruz Verde,Talco Desodorante Para Zapatillas y Pies 80 grs,267519,2.290,2.290
8712,741,2022-04-09,Cruz Verde,Folaminev Women 60 Comprimidos,267547,13.990,13.990
8713,742,2022-04-09,Cruz Verde,Crema De Día Anti-Arrugas Revitalift Láser 50 mL,267561,15.990,15.990
8714,743,2022-04-09,Cruz Verde,Elcal-D Calcio 500 mg Vitamina D3 800 UI 60 Cápsulas,267562,14.790,14.790
8715,744,2022-04-09,Cruz Verde,Antirojeces Fuerte Concentrado 30 mL,267565,24.990,19.992
8716,745,2022-04-09,Cruz Verde,Deaten Atomoxetina 40 mg 30 Comprimidos,267571,59.690,59.690
8717,746,2022-04-09,Cruz Verde,Ibames Cd Biterapia Ac.Ibandronico 150 mg 30 Cápsulas,267573,30.290,30.290
8718,747,2022-04-09,Cruz Verde,Null,Null,Null,Null
8719,748,2022-04-09,Cruz Verde,K Vendaje Neuromuscular 5 cm x 5 mts Celeste,267579,10.990,10.990
8720,749,2022-04-09,Cruz Verde,K Vendaje Neuromuscular 5 cm x 5 mts Piel,267580,10.990,10.990
8721,750,2022-04-09,Cruz Verde,Óleo Extraordinario Tratamiento Sublime Todo Tipo de Cabello 100 mL,267589,5.990,5.990
8722,751,2022-04-09,Cruz Verde,"Aerius Desloratadina 2,5 mg/5mL Solución Oral 120 mL",267614,12.690,12.690
8723,752,2022-04-09,Cruz Verde,"Lastacaft Alcaftadina 0,25% Solución Oftálmica 3 mL",267616,34.990,34.990
8724,753,2022-04-09,Cruz Verde,Shampoo 3en1 para Hombres 400 mL,267629,4.290,4.290
8725,754,2022-04-09,Cruz Verde,Shampoo Oil Repair 2En1 3 Aceites 350 ml,267651,2.790,2.190
8726,755,2022-04-09,Cruz Verde,Shampoo Ph5 Dermocapillaire 250 mL,267653,11.190,8.952
8727,756,2022-04-09,Cruz Verde,Shampoo Anticaspa Gel Dermocapillaire 250 mL,267654,12.990,10.392
8728,757,2022-04-09,Cruz Verde,Shampoo Anticaspa Crema Dermocapillaire 250 mL,267655,12.990,10.392
8729,758,2022-04-09,Cruz Verde,Shampoo Revitalizante Anticaida Dermocapillaire 250 mL,267657,10.990,8.792
8730,759,2022-04-09,Cruz Verde,Tratamiento Revitalizante Anticaida Dermocapillaire 100 mL,267658,19.990,15.992
8731,760,2022-04-09,Cruz Verde,Leche Extracto Té Blanco 200 mL,267661,3.990,3.990
8732,761,2022-04-09,Cruz Verde,Equilibrante Crema de 50 mL,267662,4.390,4.390
8733,762,2022-04-09,Cruz Verde,Acondicionador Oleo Extraordinario Coco Nutrición Intensa 400 mL,267678,3.590,3.590
8734,763,2022-04-09,Cruz Verde,Redermic Hyalu C Piel Seca Tratamiento Anti Arrugas 40 mL,267679,35.990,28.792
8735,764,2022-04-09,Cruz Verde,Redermic Hyalu C Piel Normal A Mixta Tratamiento Anti Arrugas 40 mL,267680,35.990,28.792
8736,765,2022-04-09,Cruz Verde,Toalla Húmeda Extra Grandes 40 Unidades,267681,3.590,3.590
8737,766,2022-04-09,Cruz Verde,"Femelle Fol Drospirenona 3 mg Etinilestradiol 0,03 mg 28 Comprimidos Recubiertos",267683,20.490,20.490
8738,767,2022-04-09,Cruz Verde,Dolodrops Diclofenaco Potasico 15 mg/ml Gotas 25 mL,267684,10.890,10.890
8739,768,2022-04-09,Cruz Verde,Livertox Fluoxetina 20 mg 20 Comprimidos Recubiertos,267689,2.390,2.390
8740,769,2022-04-09,Cruz Verde,Unguento Lanolina Pezones Sensibles 40 gr,267695,17.990,17.990
8741,770,2022-04-09,Cruz Verde,Redermic Hyalu C Uv Tratamiento Anti-Arrugas 40 mL,267698,35.990,28.792
8742,771,2022-04-09,Cruz Verde,Monster Ripper Energy 473 mL,267734,1.890,1.890
8743,772,2022-04-09,Cruz Verde,Monster Energy 473 mL,267735,1.890,1.890
8744,773,2022-04-09,Cruz Verde,Remitex-D Pseudoefedrina 120 mg 20 Comprimidos Liberacion Prolongada,267737,19.660,16.711
8745,774,2022-04-09,Cruz Verde,Implanon Nxt Etonogestrel 68 mg 1 Implante Transdermico,267738,209.450,209.450
8746,775,2022-04-09,Cruz Verde,Glibenclamida 5 mg 60 Comprimidos,267741,1.190,1.190
8747,776,2022-04-09,Cruz Verde,Gatorade Fruta Tropical 750 mL,267743,1.690,1.690
8748,777,2022-04-09,Cruz Verde,Gatorade Sabor Naranja 750 ml,267744,1.690,1.690
8749,778,2022-04-09,Cruz Verde,Gatorade Cool Blue 750 mL,267745,1.690,1.690
8750,779,2022-04-09,Cruz Verde,Max Máscara de Pestañas de 9 mL,267767,2.990,2.990
8751,780,2022-04-09,Cruz Verde,Hydra Color Labial de 5 gr.,267780,3.590,3.590
8752,781,2022-04-09,Cruz Verde,Desodorante Protection 5 Roll On Hombre,267787,2.890,2.890
8753,782,2022-04-09,Cruz Verde,Desodorante Protection 5 Roll On Mujer,267788,2.890,2.890
8754,783,2022-04-09,Cruz Verde,Garnier Men Protection 5 72H desodorante Spray Antitranspirante 150 mL,267789,2.890,2.890
8755,784,2022-04-09,Cruz Verde,Garnier Protection 5 48H Desodorante Spray A/P 0% Alcohol 150 mL,267790,2.890,2.890
8756,785,2022-04-09,Cruz Verde,Crema de Día Hidratante Matificante Hidra-Total 5 50 mL,267791,4.990,4.990
8757,786,2022-04-09,Cruz Verde,Red Bull 355 mL,267825,2.290,2.290
8758,787,2022-04-09,Cruz Verde,Null,Null,Null,Null
8759,788,2022-04-09,Cruz Verde,Riche Intense Labial Color Raspberry,267831,5.790,5.790
8760,789,2022-04-09,Cruz Verde,Labial Color Riche 285 Pink Fever,267834,5.790,2.895
8761,790,2022-04-09,Cruz Verde,Riche Intense Labial Color Coral,267838,5.790,5.790
8762,791,2022-04-09,Cruz Verde,Labial Color Riche 303 Rose Tendre,267839,5.790,5.790
8763,792,2022-04-09,Cruz Verde,Color Riche Les Ombres Sombra Ojos Color Beige,267869,5.990,5.990
8764,793,2022-04-09,Cruz Verde,Color Riche Les Ombres Sombra Ojos Color Bronze,267871,5.990,5.990
8765,794,2022-04-09,Cruz Verde,Forte Shampoo Herbal Caída Cabello 300 mL,267879,17.990,17.990
8766,795,2022-04-09,Cruz Verde,Esencias Florales Relax 30 mL,267891,7.990,7.990
8767,796,2022-04-09,Cruz Verde,Esencias Florales Dulces Sueños 30 mL,267892,7.990,7.990
8768,797,2022-04-09,Cruz Verde,Esencias Florales Emergencia 30 mL,267895,7.990,7.990
8769,798,2022-04-09,Cruz Verde,Niofen Neo Forte Ibuprofeno 400 mg 20 Comprimidos,267900,6.490,6.490
8770,799,2022-04-09,Cruz Verde,Ciruelax Minitabs Extracto Seco Cassia Angustifolia 75 mg 60 Comprimidos Recubiertos,267907,6.790,4.990
8771,800,2022-04-09,Cruz Verde,Emulsión hidratante antirojeces Día SPF 20 40 mL,267908,22.790,18.232
8772,801,2022-04-09,Cruz Verde,Crema hidratante antirojeces Día SPF 20 40 mL,267909,22.790,18.232
8773,802,2022-04-09,Cruz Verde,Oralne Isotretinoina 20 mg 30 Cápsulas Blandas,267912,48.890,39.112
8774,803,2022-04-09,Cruz Verde,BB Cream Tono Claro 50 mL,267914,5.990,5.990
8775,804,2022-04-09,Cruz Verde,Pinza De Ceja Punta Oblicua Mango Ancho,267918,2.790,2.790
8776,805,2022-04-09,Cruz Verde,Clorfenamina 4 mg 20 Comprimidos,267919,790,790
8777,806,2022-04-09,Cruz Verde,Redermic Hyalu C Ojos Tratamiento Anti-Arrugas Contorno Ojos 15 mL,267927,36.190,28.952
8778,807,2022-04-09,Cruz Verde,Null,Null,Null,Null
8779,808,2022-04-09,Cruz Verde,Labial Color Riche 378 Velvet Rose,267939,5.790,5.790
8780,809,2022-04-09,Cruz Verde,Vedipal Diosmina 50 mg 60 Comprimidos,267955,37.590,37.590
8781,810,2022-04-09,Cruz Verde,Medicasp Ketoconazol 1% Shampoo Medicado 130 mL,267956,10.190,10.190
8782,811,2022-04-09,Cruz Verde,Neovadiol Magistral Bálsamo Densificador Crema Rostro Piel Muy Seca Madura 50 mL,267963,30.990,30.990
8783,812,2022-04-09,Cruz Verde,Woman Higiene Intima 200 ml,268021,10.490,7.490
8784,813,2022-04-09,Cruz Verde,Ureadin Podos Gel Oil Hidratante Pies Secos 75 mL,268025,10.990,8.792
8785,814,2022-04-09,Cruz Verde,Set Cortaúñas + Cortaúñas Grande+ Pinza Ceja Oblicua,268027,6.790,6.790
8786,815,2022-04-09,Cruz Verde,Neotone Serum Tratamiento Despigmentante Nocturno 25 mL,268031,22.890,22.890
8787,816,2022-04-09,Cruz Verde,Neotone Radiance Crema Manchas Pigmentarias Dia SPF 50+ de 30 mL,268032,21.890,21.890
8788,817,2022-04-09,Cruz Verde,Pilexil Serenoa 15 Ampollas,268033,31.690,31.690
8789,818,2022-04-09,Cruz Verde,Lax 3350 Macrogol 3350 17 gr Polvo 7 Sobres,268045,13.590,13.590
8790,819,2022-04-09,Cruz Verde,S-26 Comfort Gold 900 gr,268046,26.890,26.890
8791,820,2022-04-09,Cruz Verde,Lima Neat Feet,268048,5.990,5.990
8792,821,2022-04-09,Cruz Verde,Ureadin Contorno de Ojos Gel Crema Hidratante 15 mL,268055,21.490,17.192
8793,822,2022-04-09,Cruz Verde,Ureadin Crema Facial Antiarrugas Cream 50 mL,268057,22.490,17.992
8794,823,2022-04-09,Cruz Verde,Ureadin Fusion Fluid Hidratación Dermoactiva Facial SPF30 50 mL,268058,20.990,16.792
8795,824,2022-04-09,Cruz Verde,Victoza Liraglutida 6 mg/ml Solución Inyectable 3 mL,268066,81.640,81.640
8796,825,2022-04-09,Cruz Verde,Dvidamax Vitamina D3 100.000 UI Polvo para Suspensión Oral 1 gr,268068,21.990,21.990
8797,826,2022-04-09,Cruz Verde,Armonyl Noche Valeriana 200 mg 20 Comprimidos Recubiertos,268069,5.490,3.290
8798,827,2022-04-09,Cruz Verde,Pack Cepillo Dental Suave + Mini Pasta 15 mL,268073,3.190,3.190
8799,828,2022-04-09,Cruz Verde,Pack Cepillo Dental Medio + Mini Pasta 20 gr,268074,4.090,4.090
8800,829,2022-04-09,Cruz Verde,Desodorante Spray Stress Protect 150 mL,268080,3.090,3.090
8801,830,2022-04-09,Cruz Verde,Desodorante Spray Men Stress Protec 150 mL,268081,3.090,3.090
8802,831,2022-04-09,Cruz Verde,Desodorante Roll On Stress Protect 50 mL,268082,2.990,2.990
8803,832,2022-04-09,Cruz Verde,Desodorante Barra Men Stress Protect 43Gr,268084,3.190,3.190
8804,833,2022-04-09,Cruz Verde,Desodorante Barra Stress Protect 43Gr,268085,3.190,3.190
8805,834,2022-04-09,Cruz Verde,Cosopt Dorzolamida 20 mg Timolol 5 mg Solución Oftálmica 10 mL,268089,32.890,32.890
8806,835,2022-04-09,Cruz Verde,Nopiox Dimeticona Loción elimina piojos y liendres 120 mL,268092,9.990,9.990
8807,836,2022-04-09,Cruz Verde,Showtime Barra Desodorante 50 g,268098,3.090,3.090
8808,837,2022-04-09,Cruz Verde,Sinus Rinse Solución Nasal,268113,17.990,17.990
8809,838,2022-04-09,Cruz Verde,Cavamed Warfarina Sodica 5 mg 30 Comprimidos,268122,26.690,26.690
8810,839,2022-04-09,Cruz Verde,Tampones Súper Plus Flujo Intenso 8 Tampones,268125,2.390,2.290
8811,840,2022-04-09,Cruz Verde,Tampón Higienico Regular Mediano,268127,2.390,2.290
8812,841,2022-04-09,Cruz Verde,Tampones Super Flujo Moderado a Intenso 8 Unidades,268128,2.390,2.290
8813,842,2022-04-09,Cruz Verde,Pantalla Solar Baby Spf 50+ Spray Piel Sensible 100 mL,268130,2.690,2.690
8814,843,2022-04-09,Cruz Verde,"Xuzal Levocetirizina 2,5 mg/5mL Solución Oral 5 mL",268132,14.190,12.061
8815,844,2022-04-09,Cruz Verde,"Cilokare Carvedilol 12,5 mg 30 Comprimidos Recubiertos",268134,10.090,8.072
8816,845,2022-04-09,Cruz Verde,Vitde Gotas Vitamina D3 800 UI / 4 gts Gotas 10 mL,268136,14.990,9.990
8817,846,2022-04-09,Cruz Verde,Xuzal Levocetirizina 5 mg/ml Solución Oral 20 mL,268141,15.890,13.506
8818,847,2022-04-09,Cruz Verde,"Cilokare Carvedilol 6,25 mg 30 Comprimidos",268142,7.690,6.152
8819,848,2022-04-09,Cruz Verde,Cilokare Carvedilol 25 mg 30 Comprimidos,268146,7.640,7.640
8820,849,2022-04-09,Cruz Verde,Mascara Volume Million Lashes Negra A Prueba de Agua,268150,9.090,9.090
8821,850,2022-04-09,Cruz Verde,Crema Rapid Wrinkle Repair 29 mL,268167,19.390,19.390
8822,851,2022-04-09,Cruz Verde,Rapid Wrinkle Repair Crema 14 mL,268168,13.390,13.390
8823,852,2022-04-09,Cruz Verde,Substiane Serum Corrector Reconstituyente Densidad y Volumen 30 mL,268171,40.290,32.232
8824,853,2022-04-09,Cruz Verde,BB Cream Piel Mixta a Grasa Tono Claro,268174,6.990,6.990
8825,854,2022-04-09,Cruz Verde,BB Cream Piel Mixta a Grasa Tono Medio,268175,6.990,6.990
8826,855,2022-04-09,Cruz Verde,Metoclopramida 10 mg 24 Comprimidos,268208,1.440,1.440
8827,856,2022-04-09,Cruz Verde,Labial Infaillible X3 213 Toujours Teaberry,268216,7.090,7.090
8828,857,2022-04-09,Cruz Verde,Labial Infaillible X3 111 Permanent Blush,268220,7.090,7.090
8829,858,2022-04-09,Cruz Verde,Labial Infaillible X3 109 Blossoming Berry,268222,7.090,7.090
8830,859,2022-04-09,Cruz Verde,Labial Infaillible X3 110 Timeless Rose,268223,7.090,7.090
8831,860,2022-04-09,Cruz Verde,Labial Infaillible X3 209 Violet Parfait,268225,7.090,7.090
8832,861,2022-04-09,Cruz Verde,Lyrica Pregabalina 25 mg 14 Cápsulas,268226,12.740,12.740
8833,862,2022-04-09,Cruz Verde,Repelex con Aloe Vera Dietiltoluamida 10% Crema Tópica Repelente de Insecto 80 gr,268243,5.690,5.690
8834,863,2022-04-09,Cruz Verde,Óleo Extraordinario Acondicionador Nutrición Cabello Seco 400mL,268260,3.590,3.590
8835,864,2022-04-09,Cruz Verde,Crema de Tratamiento Oleo Extraordinario Coco Nutrición Intensa 300 mL,268265,3.590,3.590
8836,865,2022-04-09,Cruz Verde,Spasmodox Otilonio Bromuro 40 mg 30 Comprimidos Recubierto,268283,19.490,19.490
8837,866,2022-04-09,Cruz Verde,Crema Bariesun Mineral Fps50+ sin Perfume Piel Intolerante 100 mL,268287,14.990,14.990
8838,867,2022-04-09,Cruz Verde,Null,Null,Null,Null
8839,868,2022-04-09,Cruz Verde,Colonia Body Splash 250 mL Itzy,268297,4.490,4.490
8840,869,2022-04-09,Cruz Verde,Estuche Fruity Rhythm,268298,8.990,8.990
8841,870,2022-04-09,Cruz Verde,Crema Bariesun Fps50+ Piel Sensible Sin Perfume 50 mL,268301,12.990,12.990
8842,871,2022-04-09,Cruz Verde,"Brimopress-T Brimonidina 0,2% Timolol 0,5% Solución Oftálmica 5 mL",268332,18.190,18.190
8843,872,2022-04-09,Cruz Verde,Gofyl Quetiapina 200 mg 30 Comprimidos Recubierto,268371,56.700,45.360
8844,873,2022-04-09,Cruz Verde,Jabón Líquido Glicerina 1000 mL,268376,1.690,1.690
8845,874,2022-04-09,Cruz Verde,Manzanilla Acondicionador de 900 mL,268377,1.690,1.690
8846,875,2022-04-09,Cruz Verde,Avena y Aceite De Almendras Jabón Líquido de 900 mL,268378,1.690,1.690
8847,876,2022-04-09,Cruz Verde,Blue Seduction For Men Eau de Toilette Spray 50 mL,268381,10.990,10.990
8848,877,2022-04-09,Cruz Verde,Elcal Kid Calcio 50 mcg100 Suspensión Oral 180 mL,268397,13.490,13.490
8849,878,2022-04-09,Cruz Verde,Coloración Creme Gloss 503 Golden Chocolate,268399,6.590,6.590
8850,879,2022-04-09,Cruz Verde,Carbamazepina 200 mg 20 Comprimidos,268410,2.190,2.190
8851,880,2022-04-09,Cruz Verde,Toalla Facial Refrescante,268423,1.390,1.390
8852,881,2022-04-09,Cruz Verde,Crestor Rosuvastatina 5 mg 30 Comprimidos Recubierto,268461,16.390,16.390
8853,882,2022-04-09,Cruz Verde,Salofalk ODD Mesalazina 1000 mg 10 Supositorios,268462,109.990,109.990
8854,883,2022-04-09,Cruz Verde,Gynophilus Lactobacilus 14 Cápsulas Vaginal,268464,18.490,18.490
8855,884,2022-04-09,Cruz Verde,Prestobarba3 Máquina,268487,1.990,1.990
8856,885,2022-04-09,Cruz Verde,Prestobarba Afeitada Suave Espuma De Afeitar 150 g,268488,4.890,4.890
8857,886,2022-04-09,Cruz Verde,Desodorante en Barra 45 gr,268493,3.190,3.190
8858,887,2022-04-09,Cruz Verde,Desodorante Roll On Pro- 5 En 1 50 mL,268494,3.190,3.190
8859,888,2022-04-09,Cruz Verde,Sterimar Hypertonic Agua De Mar Hipertonica Spray Nasal 100 mL,268502,17.690,17.690
8860,889,2022-04-09,Cruz Verde,Fibrasol Naranja Psyllium 68% Polvo 200 gr,268516,15.490,15.490
8861,890,2022-04-09,Cruz Verde,Crema Corporal Bajo La Ducha Nutritiva Piel Seca 250 mL,268517,4.990,4.990
8862,891,2022-04-09,Cruz Verde,Losartan Potasico 50 mg 30 Comprimidos,268539,2.580,2.580
8863,892,2022-04-09,Cruz Verde,Jabón Barra Antibacterial Original 80 grs x3,268540,2.490,2.490
8864,893,2022-04-09,Cruz Verde,Enjuague Bucal Xeros 500 mL,268560,7.090,7.090
8865,894,2022-04-09,Cruz Verde,Spray Xeros 15 mL,268561,5.390,5.390
8866,895,2022-04-09,Cruz Verde,Pasta Dental Xeros 75 mL,268563,5.090,5.090
8867,896,2022-04-09,Cruz Verde,Degraler Plus Levocetirizina 5 mg 40 Comprimidos,268565,15.490,15.490
8868,897,2022-04-09,Cruz Verde,Tolerance Extreme Crema 50 mL,268568,19.990,15.992
8869,898,2022-04-09,Cruz Verde,Pluster Mometasona Furoato 50 mcg/DS Suspensión Nasal 120 Dosis,268574,10.190,10.190
8870,899,2022-04-09,Cruz Verde,Repara &amp; Protege Crema de 100 gr,268576,6.690,6.690
8871,900,2022-04-09,Cruz Verde,Extra Fresh Pasta Dental de 100 gr,268577,6.390,6.390
8872,901,2022-04-09,Cruz Verde,Desodorante Body Spray Showtime 150 mL,268582,2.990,2.990
8873,902,2022-04-09,Cruz Verde,Shampoo Hidratación Extrema 400ml,268585,4.190,4.190
8874,903,2022-04-09,Cruz Verde,Humectante Jabón Líquido de 850 mL,268593,2.490,2.490
8875,904,2022-04-09,Cruz Verde,Shampoo Liso Keratina 400 mL,268604,3.190,3.190
8876,905,2022-04-09,Cruz Verde,Acondicionador Liso Keratina 400 mL,268606,3.190,3.190
8877,906,2022-04-09,Cruz Verde,Shampoo Moisture Rich 400 mL,268607,3.190,3.190
8878,907,2022-04-09,Cruz Verde,Crema de Tratamiento Liso Keratina 400 grs,268608,3.190,3.190
8879,908,2022-04-09,Cruz Verde,Acondicionador Hidratación Extrema 400ml,268609,4.190,4.190
8880,909,2022-04-09,Cruz Verde,Detrucalm Flavoxato Clorhidrato 200 mg 30 Comprimidos,268611,15.190,15.190
8881,910,2022-04-09,Cruz Verde,Loción Protectora Solar Baby Fps50 Sin Lagrimas 236 mL,268618,8.990,8.990
8882,911,2022-04-09,Cruz Verde,Nasonex Mometasona Furoato 50 mcg/DS Suspensión Nasal 280 Dosis,268644,28.780,28.780
8883,912,2022-04-09,Cruz Verde,Brontec Hedera Helix 35 mg / 5 mL Jarabe 100 mL,268660,2.290,1.946
8884,913,2022-04-09,Cruz Verde,Null,Null,Null,Null
8885,914,2022-04-09,Cruz Verde,Ketoprofeno 50 mg 20 Cápsulas,268664,1.990,1.990
8886,915,2022-04-09,Cruz Verde,Crema Facial Antiarrugas Volume Filler Día P.Normal Mixta 50 mL,268665,29.990,23.992
8887,916,2022-04-09,Cruz Verde,Crema Facial Antiarrugas Volume Filler Noche 50 mL,268667,29.990,23.992
8888,917,2022-04-09,Cruz Verde,Propolgea Spray Menta Suave 30 mL 240 Dosis,268668,4.790,3.690
8889,918,2022-04-09,Cruz Verde,Desmaquillante Bifásico 170 mL,268678,4.790,4.790
8890,919,2022-04-09,Cruz Verde,Gaviscon Sachet Original 10 mL 12 Sachets,268686,10.290,10.290
8891,920,2022-04-09,Cruz Verde,Contorno de Ojos Antiarrugas Volume Filler 15 mL,268688,28.990,23.192
8892,921,2022-04-09,Cruz Verde,Prestat Pregabalina 150 mg 40 Comprimidos,268689,23.490,18.792
8893,922,2022-04-09,Cruz Verde,Lisur Flavoxato Clorhidrato 200 mg 20 Comprimidos Recubierto,268697,17.390,17.390
8894,923,2022-04-09,Cruz Verde,Eau De Toilette Sexy Blue 100 mL,268709,3.690,1.845
8895,924,2022-04-09,Cruz Verde,Mamá Alimento Especial Embarazadas o Nodrizas en Polvo sabor Vainilla 400 grs,268715,6.990,6.990
8896,925,2022-04-09,Cruz Verde,Lexapro Escitalopram 15 mg 28 Comprimidos Recubierto,268719,56.890,56.890
8897,926,2022-04-09,Cruz Verde,Geniol Flu Pseudoefedrina 30 mg Jarabe 100 mL,268732,6.090,6.090
8898,927,2022-04-09,Cruz Verde,Hysticlar Loratadina 5 mg Jarabe 100 mL,268733,5.140,5.140
8899,928,2022-04-09,Cruz Verde,Nasolver Codeina 30 mg/5mL Jarabe 100 mL,268734,6.190,5.261
8900,929,2022-04-09,Cruz Verde,"Neohysticlar Desloratadina 2,5 mg / 5 mL Jarabe 90 mL",268735,6.890,4.990
8901,930,2022-04-09,Cruz Verde,Nipolen Clorfenamina 2 mg/5mL Jarabe 100 mL,268736,4.340,4.340
8902,931,2022-04-09,Cruz Verde,Salbutamol 2 mg/5mL Jarabe 100 mL,268738,1.990,1.990
8903,932,2022-04-09,Cruz Verde,"Systane Polietilenglicol 400 0,4% Gel Oftalmico 10 mL",268745,21.490,21.490
8904,933,2022-04-09,Cruz Verde,Nocturna Toalla Higienica,268749,1.690,1.690
8905,934,2022-04-09,Cruz Verde,Crema para peinar Hidratación Extrema Anti Frizz 300 ml,268759,4.190,4.190
8906,935,2022-04-09,Cruz Verde,Protector Solar Aqua Protect Spray Fps 50+ 170 grs,268762,8.990,8.990
